Title,Brand,OS,RAM,CPU,Storage,Screen Size,Resolution,CPU Speed,Model,Wireless Technology,SIM Count,Wireless Provider,Cellular Technology,Camera,Color,Price,Price Before Promotion,Rate,URL,IMG,Reviews
"SAMSUNG Galaxy A13 5G Android Smartphone, 64 GB, 4 GB RAM, Dual Sim Mobile Phone, Black (KSA Version)",SAMSUNG,Android 11.0,4 GB,A13,64 GB,6.5 Inches,1080 x 2408,2 GHz,Galaxy A13 5G,,,,,,BLACK,SAR678.68,,3.9 out of 5 stars,https://www.amazon.sa/SAMSUNG-Galaxy-Android-Smartphone-Version/dp/B0B4SKTQS9?ref_=ast_sto_dp&th=1&psc=1&language=en_AE,https://m.media-amazon.com/images/I/71X5rHaQG+L._AC_SL1500_.jpg,"[{'reviewer_name': '........،', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nجهاز رائع', 'review_text': 'جميل هذا الجهاز وسعره رائع 5G\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 2 May 2024'}, {'reviewer_name': 'khaled', 'review_rating': '3.0 out of 5 stars', 'review_title': '3.0 out of 5 stars\nجيد', 'review_text': 'good\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 30 June 2024'}, {'reviewer_name': 'amal', 'review_rating': '2.0 out of 5 stars', 'review_title': '2.0 out of 5 stars\nخطأ في صياغة الاعلان', 'review_text': 'طلبته على أساس انه هاتف سامسونج m13 زي ماهو مكتوب بالاعلان ولكن الي جاني سامسونج A13الهاتف جديد وحالته ممتازه\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 19 July 2023'}, {'reviewer_name': 'أحمد', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nممتاز', 'review_text': 'ممتاز\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 11 August 2023'}, {'reviewer_name': 'Abdul Muthalib', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nGood way', 'review_text': 'Nice product service.....\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 1 February 2023'}, {'reviewer_name': 'الغامدي', 'review_rating': '1.0 out of 5 stars', 'review_title': '1.0 out of 5 stars\n.......', 'review_text': '؟؟؟؟؟؟؟\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 2 November 2023'}, {'reviewer_name': 'Farhan', 'review_rating': '3.0 out of 5 stars', 'review_title': '3.0 out of 5 stars\nIt was perfect', 'review_text': 'Not bad\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 30 September 2023'}]"
"Samsung Galaxy A14 5G, 128GB Storage, 4GB RAM, Light Green, KSA Version, Dual SIM, Android Smartphone",SAMSUNG,Android 12.0,4 GB,,4 GB,6.5 Inches,1080 x 2400,2 GHz,Galaxy A14 5G,,,Unlocked for All Carriers,,,Light Green,,,3.9 out of 5 stars,https://www.amazon.sa/Samsung-Storage-Version-Android-Smartphone/dp/B0BTZ9X83T?ref_=ast_sto_dp&th=1&psc=1&language=en_AE,https://m.media-amazon.com/images/I/81P0iQPc67L._AC_SL1500_.jpg,"[{'reviewer_name': 'mudather29en', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nجيد', 'review_text': 'جيد\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 5 January 2024'}, {'reviewer_name': 'هند الحربي', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nرائع', 'review_text': 'جميل و جذاب و عملي لقد احببته والدتي سهل الاستخدام و المظهر جذاب للغاية جدا جميل و رائع\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 8 May 2023'}, {'reviewer_name': 'Abdul Aziz Goni', 'review_rating': '4.0 out of 5 stars', 'review_title': '4.0 out of 5 stars\nGalaxy 14 5G', 'review_text': 'Good experience\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 23 April 2023'}, {'reviewer_name': 'Barun', 'review_rating': '2.0 out of 5 stars', 'review_title': '2.0 out of 5 stars\nSpeaker problem', 'review_text': 'Sound not clear.  Ringtone not clear.  Extra noise . Speaker problem.\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 21 September 2023'}, {'reviewer_name': 'محمود', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nالرياص', 'review_text': 'جميل\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 7 August 2023'}, {'reviewer_name': 'Irshaaa', 'review_rating': '1.0 out of 5 stars', 'review_title': '1.0 out of 5 stars\nGood one', 'review_text': 'Very nice product\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 7 November 2023'}, {'reviewer_name': 'محمد الشهري', 'review_rating': '2.0 out of 5 stars', 'review_title': '2.0 out of 5 stars\nا', 'review_text': 'لاباس\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 5 May 2023'}, {'reviewer_name': 'محمود الشربيني', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nجيد', 'review_text': 'شركه معروفه\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 5 January 2024'}]"
"Samsung Galaxy A14 5G, 128GB Storage, 4GB RAM, Silver, KSA Version, Dual SIM, Android Smartphone",SAMSUNG,Android 12.0,4 GB,A-Series,4 GB,16.72 Centimeters,1080 x 2400,2 GHz,Galaxy A14 5G,,,,,,Silver,,,3.9 out of 5 stars,https://www.amazon.sa/Samsung-Storage-Version-Android-Smartphone/dp/B0BTZ8WDHF?ref_=ast_sto_dp&th=1&psc=1&language=en_AE,https://m.media-amazon.com/images/I/81sAjZSsqgL._AC_SL1500_.jpg,"[{'reviewer_name': 'عبدالمحسن الجردان', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nجوال', 'review_text': 'وصلني الجوال جديد\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 12 November 2023'}, {'reviewer_name': 'Irfan mirja', 'review_rating': '4.0 out of 5 stars', 'review_title': '4.0 out of 5 stars\nBest', 'review_text': 'Good\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 1 August 2023'}, {'reviewer_name': 'المنتج ممتاز وسرعه في التوصيل بس ليش ما يجي راس حق الشاحن', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nسرعه التوصيل', 'review_text': 'المنتج ممتاز وسرعه توصيل بس ليش ما يجي راس حق الشاحن\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 25 July 2023'}, {'reviewer_name': 'متي ينزل المبلغ في حسابي من زمان رجعت المنتج', 'review_rating': '3.0 out of 5 stars', 'review_title': '3.0 out of 5 stars\nS', 'review_text': 'جيد جدا\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 24 March 2024'}, {'reviewer_name': 'مصطفى ع.', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nالبطاريق معيوبه', 'review_text': 'الجوال بطريته ما بطول ليه مابفتحه كتير\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 29 June 2023'}, {'reviewer_name': 'Ro Ben', 'review_rating': '3.0 out of 5 stars', 'review_title': '3.0 out of 5 stars\nNot as good as the old model', 'review_text': ""It had issues with wifi connections, intermittent, software upgrade doesn't solve it. No tech support from Samsung.\nRead more"", 'review_date': 'Reviewed in Saudi Arabia on 11 August 2023'}]"
"SAMSUNG Galaxy A14 5G, 64GB Storage, 4GB RAM, Light Green, KSA Version, Dual SIM, Android Smartphone",SAMSUNG,Android 12.0,4 GB,A-Series,4 GB,6.5 Inches,1080 x 2400,,Galaxy A14 5G,,,Unlocked for All Carriers,,,Light Green,,,3.0 out of 5 stars,https://www.amazon.sa/SAMSUNG-Storage-Version-Android-Smartphone/dp/B0BTZ7R45J?ref_=ast_sto_dp&th=1&psc=1&language=en_AE,https://m.media-amazon.com/images/I/81P0iQPc67L._AC_SL1500_.jpg,"[{'reviewer_name': 'عاصم', 'review_rating': '1.0 out of 5 stars', 'review_title': '1.0 out of 5 stars\nمنتج ردئ', 'review_text': 'شاشة و بصمة تعلقوالمايك ضعيف جدا\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 8 October 2023'}, {'reviewer_name': 'Mohammed Rasel', 'review_rating': '3.0 out of 5 stars', 'review_title': '3.0 out of 5 stars\ngood', 'review_text': 'good\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 27 September 2023'}]"
"SAMSUNG Galaxy A14 5G, 64GB Storage, 4GB RAM, Black, KSA Version, Dual SIM, Android Smartphone",SAMSUNG,Android 12.0,4 GB,A-Series,4 GB,6.5 Inches,1080 x 2400,2 GHz,Galaxy A14 5G,,,,,,Black,,,3.9 out of 5 stars,https://www.amazon.sa/SAMSUNG-Storage-Version-Android-Smartphone/dp/B0BTZ83752?ref_=ast_sto_dp&th=1&psc=1&language=en_AE,https://m.media-amazon.com/images/I/81Hpc6Lw4pL._AC_SL1500_.jpg,"[{'reviewer_name': 'Abo Hadi', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nجوال يستاهل خمسة نجوم', 'review_text': 'ممتاز جدا ويدعم 5G  وسعر جميل جداوصلني الطلب حسب الوصفجوال يستاهل\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 12 November 2023'}, {'reviewer_name': 'Mujeebrahman midhlaj', 'review_rating': '4.0 out of 5 stars', 'review_title': '4.0 out of 5 stars\nBest clarity', 'review_text': 'A best performance\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 10 October 2023'}, {'reviewer_name': 'Fazeel', 'review_rating': '3.0 out of 5 stars', 'review_title': '3.0 out of 5 stars\nIt’s ok', 'review_text': 'RAM P NOT GOOD AFTER 1 week phone slow\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 29 December 2023'}, {'reviewer_name': 'Rakan AlShammari', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nجوال يشغل زوم وواتساب', 'review_text': 'ايش ابغى اكثر من كذا..\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 29 May 2023'}, {'reviewer_name': 'ام فارس', 'review_rating': '1.0 out of 5 stars', 'review_title': '1.0 out of 5 stars\nخرب الجوال بعد شهرين ياليت تعطوني فاتورة الشراء لجل تصليحه في شركة سامسونج', 'review_text': 'خرب الجوال بعد شهرين انطفى ومايشتغلوماعندي لافاتورة ولاضمانياليت تعطوني فاتورة الشراء لتصليحه في شركة سامسونج\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 9 October 2023'}, {'reviewer_name': 'Sani Olitan', 'review_rating': '3.0 out of 5 stars', 'review_title': '3.0 out of 5 stars\nNo Ultrawide camera', 'review_text': 'Mobile is good 5G ready, 5000MAh battery, Full HD screen resolution, 6.6"" stylish.NO Utrawide Camera that\'s the huge let down from Samsung A14 5G.\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 13 April 2023'}, {'reviewer_name': 'makavelli', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nجوال سامسونج', 'review_text': 'والله جدا جميل\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 27 June 2024'}]"
"Samsung Galaxy A14 5G, 64GB Storage, 4GB RAM, Silver, KSA Version, Dual SIM, Android Smartphone",SAMSUNG,Android 12.0,4 GB,A-Series,4 GB,6.6 Inches,1080 x 2400,,Galaxy A14 5G,,,Unlocked for All Carriers,,,Silver,,,4.5 out of 5 stars,https://www.amazon.sa/Samsung-Storage-Version-Android-Smartphone/dp/B0BTZ73L6Z?ref_=ast_sto_dp&th=1&psc=1&language=en_AE,https://m.media-amazon.com/images/I/81sAjZSsqgL._AC_SL1500_.jpg,"[{'reviewer_name': 'بندر عبدالرحمن', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nبطاريته كويسه مره', 'review_text': 'سعره مناسبواستخدام مناسب للجميع الناس\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 12 June 2023'}]"
"Samsung Galaxy A14 LTE, 128GB Storage, 4GB RAM, Light Green, KSA Version, Dual SIM, Android Smartphone",SAMSUNG,Android 12.0,4 GB,A-Series,4 GB,6.6 Inches,1080 x 2400,1.8 GHz,Galaxy A14 LTE,,,,,,Light Green,,,4.1 out of 5 stars,https://www.amazon.sa/Samsung-Storage-Version-Android-Smartphone/dp/B0BTZ6LMWH?ref_=ast_sto_dp&th=1&psc=1&language=en_AE,https://m.media-amazon.com/images/I/81kkaatt0dL._AC_SL1500_.jpg,"[{'reviewer_name': 'Ahmad', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nGalaxy A14', 'review_text': 'الجهاز جداً جميل وتمت تجربته وأتضح لي أن أمكانياته جدا ممتازه ، مع رام مناسب وشاشه ممتازه واداء عالي بصراحه 👌\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 5 September 2023'}, {'reviewer_name': 'This Good not bad', 'review_rating': '4.0 out of 5 stars', 'review_title': '4.0 out of 5 stars\nExcellent', 'review_text': 'Good 👍\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 11 November 2023'}, {'reviewer_name': 'علي محمد النهاري', 'review_rating': '1.0 out of 5 stars', 'review_title': '1.0 out of 5 stars\nجميل ولاكن فيه مشكله باالمس بطيء', 'review_text': 'جميل ولاكن فيه مشكله باالمس بطيء\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 15 August 2023'}]"
"Samsung Galaxy A14 LTE, 128GB Storage, 4GB RAM, Silver, KSA Version, Dual SIM, Android Smartphone",SAMSUNG,Android 12.0,4 GB,,4 GB,6.6 Inches,1080 x 2400,1.8 GHz,Galaxy A14 LTE,,,Unlocked for All Carriers,,,Silver,,,4.0 out of 5 stars,https://www.amazon.sa/Samsung-Storage-Version-Android-Smartphone/dp/B0BTZ7R46V?ref_=ast_sto_dp&th=1&psc=1&language=en_AE,https://m.media-amazon.com/images/I/81B66GxivHL._AC_SL1500_.jpg,"[{'reviewer_name': 'Abdul Rahman Al-Barazi', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nانهوو مو ممتاز', 'review_text': 'احسنت\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 9 October 2023'}, {'reviewer_name': 'K', 'review_rating': '3.0 out of 5 stars', 'review_title': '3.0 out of 5 stars\nجيد', 'review_text': 'لابأس\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 12 March 2024'}, {'reviewer_name': 'جهاد أبو جودة', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nممتاز جدا', 'review_text': 'رائع جدا\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 3 October 2023'}, {'reviewer_name': 'Abdullah', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nThis one is it!', 'review_text': 'If you’re looking for a good budget smart phone, this one is it! By far one of the best budget smart phones you could ever get.\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 20 July 2023'}, {'reviewer_name': 'khldon', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nلا يوجد فيه شاحن للاسف', 'review_text': 'عملي رائع بالوقت حالي\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 5 May 2023'}, {'reviewer_name': 'Charly Salehin', 'review_rating': '1.0 out of 5 stars', 'review_title': '1.0 out of 5 stars\nvery bed', 'review_text': 'buy this phone 1month ago...now I looking some problem...whole day phone automatic restart 5/6 time..\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 1 May 2023'}, {'reviewer_name': 'Omar', 'review_rating': '2.0 out of 5 stars', 'review_title': '2.0 out of 5 stars\nNot worth', 'review_text': ""Problems are coming day after day.The first one is the screen it is not resposive on the top half for some reason.The second one is the network it's bad most people calling me said that I'm out of range but I'm not.\nRead more"", 'review_date': 'Reviewed in Saudi Arabia on 14 September 2023'}, {'reviewer_name': 'تم تغير اللون الى اللون الاسود حيث ان اللون ارخص', 'review_rating': '1.0 out of 5 stars', 'review_title': '1.0 out of 5 stars\nبلد الصنع', 'review_text': 'تم تغير اللون\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 10 July 2023'}]"
"Samsung Galaxy A14 LTE, 64GB Storage, 4GB RAM, Light Green, KSA Version, Dual SIM, Android Smartphone",,,,,,,,,,,,,,,Light Green,SAR399.00,,4.0 out of 5 stars,https://www.amazon.sa/Samsung-Storage-Version-Android-Smartphone/dp/B0BTZ9DC88?ref_=ast_sto_dp&th=1&psc=1&language=en_AE,https://m.media-amazon.com/images/I/81kkaatt0dL._AC_SL1500_.jpg,"[{'reviewer_name': 'Ahmed balochi', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nNice', 'review_text': 'Nice n good work\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 26 January 2024'}, {'reviewer_name': 'ABO mohamed', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nاحلى متجر', 'review_text': 'جيد وتوصيل سريع\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 3 September 2023'}, {'reviewer_name': 'This products is old', 'review_rating': '1.0 out of 5 stars', 'review_title': '1.0 out of 5 stars\nThis product is copy', 'review_text': ""This product is not good, it's copy device\nRead more"", 'review_date': 'Reviewed in Saudi Arabia on 12 March 2024'}, {'reviewer_name': 'Mohd arif', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nGood', 'review_text': 'Nice\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 11 August 2023'}, {'reviewer_name': 'Muhammad Ramzan', 'review_rating': '4.0 out of 5 stars', 'review_title': '4.0 out of 5 stars\nتاخير', 'review_text': 'اربع يوم\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 30 September 2023'}, {'reviewer_name': 'لا يوجد شاحن جداري في علبة الجوال', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nلا يوجد شاحن', 'review_text': 'لا يوجد شاحن جداري في كرتون الجوال\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 24 May 2023'}, {'reviewer_name': 'شعار لخدمتكم الممتاز', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nجيد', 'review_text': 'لحسب غرض حاجتي فيها\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 23 June 2023'}, {'reviewer_name': 'rashid Gillani', 'review_rating': '2.0 out of 5 stars', 'review_title': '2.0 out of 5 stars\nnice', 'review_text': 'Very very nice ⭐⭐⭐⭐💯\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 20 September 2023'}]"
"Samsung Galaxy A14 LTE, 64GB Storage, 4GB RAM, Black, KSA Version, Dual SIM, Android Smartphone",SAMSUNG,Android 12.0,4 GB,,64 GB,6.6 Inches,1080 x 2400,1.8 GHz,Galaxy A14 LTE,,,Unlocked for All Carriers,,,Black,,,4.2 out of 5 stars,https://www.amazon.sa/Samsung-Storage-Version-Android-Smartphone/dp/B0BTZ825B3?ref_=ast_sto_dp&th=1&psc=1&language=en_AE,https://m.media-amazon.com/images/I/81L701E6piL._AC_SL1500_.jpg,"[{'reviewer_name': 'مريم', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nجوال', 'review_text': 'راااااائع وقوي جدا\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 2 September 2024'}, {'reviewer_name': 'Ren', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nGood for the money', 'review_text': 'Dont expect it to run anything fancy. If you want something cheap and quick and you only use light apps (email, ect) then this is ok.It can run Snapchat, instagram, Tiktok just fine. But everytime im on google maps, it freezes whenever i reach my destination.\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 4 August 2024'}, {'reviewer_name': '.88', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nThanks', 'review_text': 'Nice phone 💛🌟🌟\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 19 February 2024'}, {'reviewer_name': 'سيء', 'review_rating': '3.0 out of 5 stars', 'review_title': '3.0 out of 5 stars\nممتاز', 'review_text': 'ممتاز\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 29 October 2023'}, {'reviewer_name': 'FERIAL BERKANE', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nGoood', 'review_text': 'Good smartphone\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 5 January 2024'}, {'reviewer_name': 'مشاري', 'review_rating': '1.0 out of 5 stars', 'review_title': '1.0 out of 5 stars\nMeSari', 'review_text': 'وين بطاقة الضمان وصلنا الهاتف بدون بطاقة ضمان\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 1 September 2023'}, {'reviewer_name': 'ahmed mostafa ahmed', 'review_rating': '4.0 out of 5 stars', 'review_title': '4.0 out of 5 stars\nممتاز', 'review_text': 'جميل لكن بدون شاحن\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 31 May 2023'}, {'reviewer_name': 'Oppa_Gee', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nAs described. 5 star!', 'review_text': 'As described. 5 star!\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 10 October 2023'}]"
"Samsung Galaxy A14 LTE, 64GB Storage, 4GB RAM, Silver, KSA Version, Dual SIM, Android Smartphone",SAMSUNG,Android 12.0,4 GB,A-Series,4 GB,6.6 Inches,1080 x 2400,1.8 GHz,Galaxy A14 LTE,,,,,,Silver,SAR479.00,,4.2 out of 5 stars,https://www.amazon.sa/Samsung-Storage-Version-Android-Smartphone/dp/B0BTZ9XHG9?ref_=ast_sto_dp&th=1&psc=1&language=en_AE,https://m.media-amazon.com/images/I/81B66GxivHL._AC_SL1500_.jpg,"[{'reviewer_name': 'MOHINUDDIN ABDUL', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nSIM card is not open', 'review_text': 'SIM card is not working\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 17 January 2024'}, {'reviewer_name': 'salwa', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nجيد', 'review_text': 'يؤدي الغرض\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 16 October 2023'}, {'reviewer_name': 'Ashfaq', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nits nice', 'review_text': 'its good\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 10 June 2023'}, {'reviewer_name': 'Khan g', 'review_rating': '4.0 out of 5 stars', 'review_title': '4.0 out of 5 stars\nBest mobile', 'review_text': 'Best item thanks\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 10 December 2023'}, {'reviewer_name': 'MUSA  A.U.AL/ZAHRANI', 'review_rating': '1.0 out of 5 stars', 'review_title': '1.0 out of 5 stars\nبدون شاحن جداري للأسف', 'review_text': 'لا يوجد شاحن جداري للأسف\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 18 July 2023'}, {'reviewer_name': 'Abdou Ailil', 'review_rating': '3.0 out of 5 stars', 'review_title': '3.0 out of 5 stars\nالجوال ضعيف', 'review_text': 'جوال ضعيف مناسب للاتصالات وللاطفال\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 18 December 2023'}, {'reviewer_name': 'Haitham zain', 'review_rating': '1.0 out of 5 stars', 'review_title': '1.0 out of 5 stars\nاللون الذي تم اختياره', 'review_text': 'اختارت لون فضي واستلمت لون اخضر\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 12 June 2023'}, {'reviewer_name': 'Ahmed AL-FRAJAH', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nرائع', 'review_text': 'ممتاز . الشحن والتسليم سريع جدا\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 22 June 2023'}]"
"Samsung Galaxy A24 Android Smartphone, Dual SIM, 4GB RAM, 128GB Storage, Light Green (KSA Version)",SAMSUNG,Android 13.0,4 GB,Snapdragon,128 GB,6.5 Inches,1080 x 2340,1.8,Galaxy-A24,,,,,,Light Green,,,4.2 out of 5 stars,https://www.amazon.sa/Samsung-Android-Smartphone-Storage-Version/dp/B0C27YMYVB?ref_=ast_sto_dp&th=1&psc=1&language=en_AE,https://m.media-amazon.com/images/I/71421fxxfHL._AC_SL1500_.jpg,"[{'reviewer_name': 'capcicom', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\ngood', 'review_text': 'very nice\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 2 September 2024'}, {'reviewer_name': 'الحاج ع.', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nسامسونج A24', 'review_text': 'مفيد جدا\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 24 August 2024'}, {'reviewer_name': 'm7mmd.salim44@', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nشكرا', 'review_text': 'شكرا\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 5 August 2024'}, {'reviewer_name': 'Latefa hamad', 'review_rating': '4.0 out of 5 stars', 'review_title': '4.0 out of 5 stars\nحلو', 'review_text': 'الجهاز جميل يستاهل سعره بس طريقه التغليف رخيصه جدا ولكن الجهاز حلو انصح فيه❤️👍وصلني بحاله ممتازه مافي اي عيوب في التوصيل والشحن\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 7 August 2023'}, {'reviewer_name': 'Idris Mohiuddin', 'review_rating': '1.0 out of 5 stars', 'review_title': '1.0 out of 5 stars\nNot working', 'review_text': 'Received the phone, worked fine for a while then suddenly dead\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 19 August 2024'}, {'reviewer_name': 'Rawan Alharty', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nروعه', 'review_text': '👌🏻\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 23 March 2024'}, {'reviewer_name': 'Ahmed', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nممتاز', 'review_text': 'ممتاز وحلو جدا  بس السماعه اسفل الجهاز يمين لو ماسك الجوال بيدك يوطي الصوت\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 12 December 2023'}, {'reviewer_name': 'hassan alhasani', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nممتاز', 'review_text': 'ممتاز\nRead more', 'review_date': 'Reviewed in Saudi Arabia on 8 January 2024'}]"
